1683055884.0922716,-0.6342276930809021,-0.6177991628646851,-0.8199511170387268
1683055888.7134707,-0.586408793926239,-0.6366786360740662,-0.7723999619483948
1683055888.869467,-0.5776922106742859,-0.6221150755882263,-0.7581902742385864
1683055889.047467,-0.5757112503051758,-0.6036866903305054,-0.7557750940322876
1683055889.1624668,-0.5726431012153625,-0.5911126136779785,-0.7506504058837891
1683055889.3324676,-0.5619943141937256,-0.5756562948226929,-0.7336918711662292
1683055889.3584666,-0.5608087778091431,-0.5735720992088318,-0.7321832776069641
1683055889.3814664,-0.56146240234375,-0.5726028680801392,-0.7346380352973938
1683055889.4124663,-0.5611094832420349,-0.5711512565612793,-0.7353811264038086
1683055889.4474661,-0.5623441934585571,-0.5700891613960266,-0.7379806041717529
1683055889.4794662,-0.5637456774711609,-0.5696389675140381,-0.7401817440986633
1683055889.5134673,-0.5646752119064331,-0.569159209728241,-0.7403152585029602
1683055889.5484662,-0.5649915933609009,-0.5686702132225037,-0.7399973273277283
1683055889.5814664,-0.5654920339584351,-0.5684943199157715,-0.739906370639801
1683055889.6154664,-0.5658022165298462,-0.5682514905929565,-0.7395751476287842
1683055889.6474662,-0.5661110877990723,-0.5682142376899719,-0.739435613155365
1683055889.681466,-0.5657306909561157,-0.5680612325668335,-0.7394183278083801
1683055889.7134664,-0.5661423802375793,-0.5679558515548706,-0.741279125213623
1683055889.7464664,-0.5661207437515259,-0.567772388458252,-0.7420557141304016
1683055889.780466,-0.5663269758224487,-0.5674490332603455,-0.7437041401863098
1683055889.8154664,-0.5660763382911682,-0.5673041939735413,-0.7440963983535767
1683055889.8494663,-0.5663284659385681,-0.5674735903739929,-0.7446752786636353
1683055889.880467,-0.5660691857337952,-0.5676712393760681,-0.744118869304657
1683055889.9144664,-0.5653080940246582,-0.5677081346511841,-0.7424011826515198
1683055889.9484692,-0.5645798444747925,-0.5675183534622192,-0.7403751015663147
1683055889.9834661,-0.564821183681488,-0.567331075668335,-0.7386431097984314
1683055890.0164661,-0.5664700269699097,-0.5668632388114929,-0.737704336643219
1683055890.0484662,-0.5688431859016418,-0.5662547945976257,-0.7358179092407227
1683055890.0814672,-0.5708016157150269,-0.5653524398803711,-0.7328256368637085
1683055890.1154664,-0.5731434226036072,-0.5641364455223083,-0.7293475866317749
1683055890.148466,-0.5754675269126892,-0.563203752040863,-0.7263275980949402
1683055890.1824663,-0.5783796310424805,-0.5620522499084473,-0.7254067659378052
1683055890.2154677,-0.5811450481414795,-0.5610673427581787,-0.7251956462860107
1683055890.2504663,-0.5850126147270203,-0.560452938079834,-0.7266330718994141
1683055890.2844672,-0.5896146893501282,-0.5603244304656982,-0.7283868789672852
1683055890.316466,-0.5949280858039856,-0.5595659613609314,-0.7268791794776917
1683055890.3514676,-0.6033520102500916,-0.5585330128669739,-0.7270922660827637
1683055890.3844674,-0.6119228005409241,-0.5570780634880066,-0.7270886301994324
1683055890.4184663,-0.6256380081176758,-0.5562217235565186,-0.7291063666343689
1683055890.4504673,-0.6405152082443237,-0.5568554997444153,-0.7328908443450928
1683055890.4844673,-0.6545771360397339,-0.5585390329360962,-0.7388738393783569
1683055890.5184662,-0.6667156219482422,-0.5615662932395935,-0.7409140467643738
1683055890.5504663,-0.677785336971283,-0.5659397840499878,-0.7401162385940552
1683055890.5844674,-0.68621426820755,-0.5707087516784668,-0.7370883226394653
1683055890.6184666,-0.6934701204299927,-0.5756152272224426,-0.7345656156539917
1683055890.6504662,-0.6974868178367615,-0.5805441737174988,-0.7312694191932678
1683055890.6854663,-0.6995946168899536,-0.5842225551605225,-0.7288052439689636
1683055890.717467,-0.7018293738365173,-0.5873451828956604,-0.7285049557685852
1683055890.7514665,-0.7031634449958801,-0.589648962020874,-0.7289515137672424
1683055890.7864673,-0.7023985981941223,-0.5882421731948853,-0.7251202464103699
1683055890.8194683,-0.7005293965339661,-0.5862457156181335,-0.7175811529159546
1683055890.852466,-0.7015172839164734,-0.5837292075157166,-0.7147124409675598
1683055890.8884664,-0.7075760960578918,-0.58115553855896,-0.7167977690696716
1683055890.922468,-0.7147048711776733,-0.5803875923156738,-0.7191919088363647
1683055890.9564662,-0.7225521802902222,-0.5801399946212769,-0.7217463254928589
1683055890.9884663,-0.731696367263794,-0.57977694272995,-0.7274997234344482
1683055891.0234666,-0.7387950420379639,-0.5807991027832031,-0.7319680452346802
1683055891.0554662,-0.7450202703475952,-0.5823413729667664,-0.7370649576187134
1683055891.0904663,-0.7507854700088501,-0.5852598547935486,-0.7429943680763245
1683055891.1234665,-0.753759503364563,-0.5896173119544983,-0.7468366026878357
1683055891.1574664,-0.7529814839363098,-0.5948043465614319,-0.7482135891914368
1683055891.1904664,-0.7455155849456787,-0.5993760824203491,-0.7446597814559937
1683055891.2284708,-0.735238254070282,-0.6032312512397766,-0.7386406660079956
1683055891.2564673,-0.7253941297531128,-0.6064059734344482,-0.7342373728752136
1683055891.2964678,-0.7149103879928589,-0.608884871006012,-0.7298153042793274
1683055891.3254726,-0.704928994178772,-0.6096158027648926,-0.7254528999328613
1683055891.3574708,-0.6964584589004517,-0.6085502505302429,-0.7213267683982849
1683055891.392471,-0.6896190047264099,-0.6060507297515869,-0.7175260782241821
1683055891.4254708,-0.6870375275611877,-0.6060498952865601,-0.7194825410842896
1683055891.4594705,-0.6872339248657227,-0.6063270568847656,-0.7227627038955688
1683055891.4914725,-0.6868427395820618,-0.605050802230835,-0.7231322526931763
1683055891.526471,-0.6891682744026184,-0.6056368947029114,-0.7282196283340454
1683055891.5594676,-0.6916799545288086,-0.6058921217918396,-0.7320965528488159
1683055891.5924716,-0.6937689781188965,-0.6053013801574707,-0.7347484230995178
1683055891.6254709,-0.6946436762809753,-0.6049925088882446,-0.7365999817848206
1683055891.6594706,-0.6930649876594543,-0.6031856536865234,-0.7400065660476685
1683055891.6924706,-0.6890848875045776,-0.6006631255149841,-0.7519631385803223
1683055891.7274735,-0.683480441570282,-0.5983357429504395,-0.7593214511871338
1683055891.7684667,-0.6756097674369812,-0.595619261264801,-0.7641427516937256
1683055891.7974708,-0.6645393967628479,-0.5924046635627747,-0.7645481824874878
1683055891.8284705,-0.653764545917511,-0.5886569023132324,-0.7619274258613586
1683055891.8594708,-0.6446049213409424,-0.5850819945335388,-0.7583329677581787
1683055891.8944705,-0.6362259387969971,-0.5789833664894104,-0.7601972818374634
1683055891.9264736,-0.6267390847206116,-0.5705671906471252,-0.7662896513938904
1683055891.960467,-0.6169231534004211,-0.5602285861968994,-0.7778276205062866
1683055891.9964666,-0.6071301102638245,-0.5508981347084045,-0.7889992594718933
1683055892.0294683,-0.5994229316711426,-0.5416403412818909,-0.8010011911392212
1683055892.0604663,-0.5945404767990112,-0.5339663028717041,-0.8155404925346375
1683055892.0954676,-0.5920473337173462,-0.5275195240974426,-0.833132266998291
1683055892.1274676,-0.5909718871116638,-0.5233004093170166,-0.8510324954986572
1683055892.1634662,-0.5910128951072693,-0.5213170051574707,-0.8713325262069702
1683055892.1954706,-0.670802891254425,-0.4994705319404602,-0.8202714323997498
1683055892.2304707,-0.7336148023605347,-0.46487879753112793,-0.7911716103553772
1683055892.262471,-0.7781179547309875,-0.4303637742996216,-0.7817800641059875
1683055892.2954721,-0.8087693452835083,-0.40197423100471497,-0.7874612808227539
1683055892.3294706,-0.8312008380889893,-0.3815048635005951,-0.8036633133888245
1683055892.3654716,-0.8456873893737793,-0.3680882751941681,-0.8236985206604004
1683055892.3964717,-0.8552758097648621,-0.35998061299324036,-0.8469934463500977
1683055892.4294705,-0.8611228466033936,-0.3566702902317047,-0.8742381930351257
1683055892.4624708,-0.8648528456687927,-0.3588259518146515,-0.905407726764679
1683055892.4954705,-0.8668690323829651,-0.36491715908050537,-0.9386683106422424
1683055892.5294714,-0.8655397295951843,-0.3737444579601288,-0.9708500504493713
1683055892.5634706,-0.8613648414611816,-0.38314372301101685,-1.0035569667816162
1683055892.5954707,-0.856364905834198,-0.39149948954582214,-1.0338859558105469
1683055892.6274705,-0.8321706056594849,-0.3092089295387268,-0.948430061340332
1683055892.6624703,-0.8083289861679077,-0.20981530845165253,-0.9316099286079407
1683055892.695471,-0.791297197341919,-0.13291484117507935,-0.9566998481750488
1683055892.7294722,-0.7823851108551025,-0.08179108798503876,-0.9953617453575134
1683055892.7634706,-0.7793620824813843,-0.04566270112991333,-1.0310654640197754
1683055892.7974708,-0.7788141369819641,-0.02567148022353649,-1.057818055152893
1683055892.8304706,-0.7778701782226562,-0.017619984224438667,-1.0782064199447632
1683055892.8624706,-0.7765253782272339,-0.018422693014144897,-1.0943571329116821
1683055892.8964713,-0.7752425670623779,-0.025950131937861443,-1.109501600265503
1683055892.9294722,-0.7748060822486877,-0.03729967772960663,-1.1250206232070923
1683055892.9644709,-0.7747824192047119,-0.04952365532517433,-1.1412733793258667
1683055892.9974732,-0.7762225866317749,-0.060688864439725876,-1.1583895683288574
1683055893.031467,-0.7789965271949768,-0.06910636276006699,-1.175537109375
1683055893.0644705,-0.7835769057273865,-0.07508345693349838,-1.1956886053085327
1683055893.0984704,-0.7866114974021912,-0.07490113377571106,-1.2139476537704468
1683055893.1324706,-0.7909263372421265,-0.07259413599967957,-1.235711693763733
